FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,homeTeamID,awayTeamID,RecentGoalAvg_Home,RecentGoalAvg_Away,WinStreak_Home,WinStreak_Away,LosingStreak_Home,LosingStreak_Away,HS_RollingAvg_Home,HS_RollingAvg_Away,HST_RollingAvg_Home,HST_RollingAvg_Away,HC_RollingAvg_Home,HC_RollingAvg_Away,HF_RollingAvg_Home,HF_RollingAvg_Away,HY_RollingAvg_Home,HY_RollingAvg_Away,FTHG_RollingAvg_Home,FTHG_RollingAvg_Away,FTAG_RollingAvg_Home,FTAG_RollingAvg_Away,GoalDifference,FTHG_Standardized,FTAG_Standardized,HS_Standardized,AS_Standardized,GoalDifference_Standardized,HistoricalPerformance_Home,HistoricalPerformance_Away,ImpliedProbability_HomeWin,ImpliedProbability_AwayWin,ImpliedProbability_Draw
1.0,1.0,D,0.0,1.0,A,9.0,10.0,4.0,3.0,19.0,15.0,5.0,4.0,4.0,4.0,1.0,0.0,3.1,3.2,2.25,25.0,12.0,1.4,1.0,0,0,0,0,13.0,14.4,4.8,7.0,5.0,6.4,15.8,15.2,2.4,1.0,1.4,1.0,1.8,1.0,0.0,-0.4125195608888655,-0.16974048781750994,-0.8797164013243017,-0.23044101004143328,-0.18656231864156803,1.6046511627906976,1.1,0.3225806451612903,0.4444444444444444,0.3125
0.0,0.0,D,0.0,0.0,D,21.0,14.0,11.0,3.0,11.0,19.0,13.0,3.0,2.0,1.0,0.0,0.0,1.75,3.75,5.25,12.0,13.0,0.8,0.2,0,0,0,0,16.4,12.6,5.4,5.0,8.2,6.0,12.0,10.0,1.4,0.8,0.8,1.2,0.8,0.2,0.0,-1.171928317535996,-1.0245808143672315,1.308682603025508,0.600035648117766,-0.18656231864156803,2.0742574257425743,1.0285714285714285,0.5714285714285714,0.19047619047619047,0.26666666666666666
2.0,0.0,H,0.0,0.0,D,8.0,13.0,3.0,2.0,10.0,11.0,4.0,7.0,3.0,1.0,1.0,0.0,1.91,3.7,4.33,34.0,33.0,2.8,1.0,1,0,0,1,12.0,12.8,4.8,4.6,4.6,4.8,10.4,11.4,1.6,2.4,2.8,2.0,0.4,1.0,2.0,0.346889195758265,-1.0245808143672315,-1.0620829850201192,0.39241648357796616,0.8960644698390464,1.098901098901099,0.8076923076923077,0.5235602094240838,0.23094688221709006,0.27027027027027023
2.0,1.0,H,1.0,0.0,H,8.0,20.0,3.0,10.0,12.0,16.0,5.0,7.0,4.0,3.0,0.0,1.0,3.3,3.5,2.15,1.0,15.0,2.0,1.6,3,0,0,2,13.8,13.2,4.8,3.8,5.2,5.2,11.2,11.2,1.6,2.2,2.0,1.6,0.8,1.6,1.0,0.346889195758265,-0.16974048781750994,-1.0620829850201192,1.845750635356565,0.35475107559873925,1.374468085106383,1.58,0.30303030303030304,0.46511627906976744,0.2857142857142857
2.0,1.0,H,0.0,0.0,D,16.0,7.0,9.0,4.0,8.0,14.0,16.0,7.0,1.0,1.0,0.0,0.0,1.5,3.75,7.0,12.0,40.0,2.4,1.4,1,0,0,1,12.6,15.4,7.8,8.8,8.6,8.2,10.8,10.4,1.0,0.8,2.4,2.0,0.8,1.4,1.0,0.346889195758265,-0.16974048781750994,0.3968496845464207,-0.8532985036608327,0.35475107559873925,2.515151515151515,1.0625,0.6666666666666666,0.14285714285714285,0.26666666666666666
1.0,3.0,A,1.0,1.0,D,10.0,17.0,8.0,12.0,21.0,8.0,12.0,6.0,3.0,0.0,0.0,0.0,5.5,3.6,1.61,20.0,12.0,0.8,1.8,0,4,8,0,11.8,10.8,5.4,6.2,10.0,6.4,11.8,14.6,1.6,1.4,0.8,0.8,1.2,1.8,-2.0,-0.4125195608888655,1.539940165281933,-0.6973498176284842,1.2228931417371656,-1.2691891071221824,1.25,1.1176470588235294,0.18181818181818182,0.6211180124223602,0.2777777777777778
1.0,2.0,A,1.0,2.0,A,7.0,9.0,3.0,5.0,8.0,11.0,6.0,2.0,0.0,1.0,0.0,0.0,2.2,3.2,3.5,29.0,27.0,1.0,0.8,0,1,1,0,14.0,11.4,7.2,6.4,8.6,7.2,9.8,11.2,1.6,1.4,1.0,1.0,1.2,0.8,-1.0,-0.4125195608888655,0.6850998387322115,-1.2444495687159367,-0.4380601745812331,-0.7278757128818752,0.9423076923076923,0.958904109589041,0.45454545454545453,0.2857142857142857,0.3125
0.0,0.0,D,0.0,0.0,D,12.0,7.0,5.0,2.0,9.0,12.0,4.0,3.0,0.0,3.0,0.0,0.0,2.45,3.1,3.4,37.0,19.0,2.0,1.4,0,0,0,0,16.4,13.6,5.8,4.2,5.0,6.4,12.6,9.2,1.8,1.0,2.0,1.0,1.2,1.4,0.0,-1.171928317535996,-1.0245808143672315,-0.3326166502368492,-0.8532985036608327,-0.18656231864156803,1.2765957446808511,0.7627118644067796,0.4081632653061224,0.29411764705882354,0.3225806451612903
4.0,2.0,H,3.0,0.0,H,11.0,13.0,6.0,7.0,8.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,1.7,3.5,5.5,25.0,40.0,1.4,1.6,1,0,0,1,12.8,15.4,7.2,9.4,6.0,7.8,8.8,11.2,0.6,1.4,1.4,3.4,1.2,1.6,2.0,1.8657067090525261,0.6850998387322115,-0.5149832339326668,0.39241648357796616,0.8960644698390464,1.5869565217391304,1.2916666666666667,0.5882352941176471,0.18181818181818182,0.2857142857142857
0.0,0.0,D,0.0,0.0,D,9.0,11.0,2.0,8.0,14.0,14.0,7.0,7.0,3.0,1.0,0.0,0.0,3.6,3.3,2.0,33.0,6.0,0.8,0.2,0,0,0,0,12.0,13.2,5.2,5.4,7.0,7.2,12.0,12.8,1.6,1.8,0.8,1.0,0.2,0.2,0.0,-1.171928317535996,-1.0245808143672315,-0.8797164013243017,-0.022821845501633464,-0.18656231864156803,1.0,0.9130434782608695,0.2777777777777778,0.5,0.30303030303030304
0.0,2.0,A,0.0,1.0,A,13.0,6.0,5.0,4.0,11.0,14.0,6.0,1.0,2.0,3.0,0.0,0.0,2.63,3.3,2.9,13.0,3.0,1.0,1.2,0,5,2,0,13.4,17.0,4.4,5.8,5.8,6.4,9.6,10.6,1.0,1.4,1.0,1.2,1.2,1.2,-2.0,-1.171928317535996,0.6850998387322115,-0.15025006654103176,-1.0609176682006325,-1.2691891071221824,1.6153846153846154,1.478021978021978,0.3802281368821293,0.3448275862068966,0.30303030303030304
2.0,0.0,H,1.0,0.0,H,13.0,13.0,9.0,5.0,17.0,21.0,2.0,6.0,0.0,4.0,0.0,0.0,1.8,3.5,4.75,9.0,37.0,1.2,1.0,1,0,0,1,9.6,13.2,5.2,7.0,4.6,4.8,18.0,15.4,1.2,2.6,1.2,2.2,0.6,1.0,2.0,0.346889195758265,-1.0245808143672315,-0.15025006654103176,0.39241648357796616,0.8960644698390464,1.5,0.8604651162790697,0.5555555555555556,0.21052631578947367,0.2857142857142857
2.0,1.0,H,2.0,1.0,H,9.0,11.0,4.0,6.0,12.0,21.0,5.0,3.0,3.0,4.0,0.0,0.0,3.0,3.3,2.38,27.0,20.0,1.0,1.8,1,0,0,1,9.4,11.0,4.6,6.4,5.2,5.6,11.6,14.2,1.6,1.6,1.0,2.0,0.4,1.8,1.0,0.346889195758265,-0.16974048781750994,-0.8797164013243017,-0.022821845501633464,0.35475107559873925,1.0819672131147542,0.9482758620689655,0.3333333333333333,0.42016806722689076,0.30303030303030304
0.0,4.0,A,0.0,1.0,A,15.0,27.0,6.0,17.0,9.0,7.0,8.0,10.0,1.0,1.0,1.0,0.0,9.0,4.33,1.4,31.0,15.0,1.4,2.0,0,2,1,0,13.2,15.6,7.2,8.4,7.6,6.4,12.0,13.2,1.6,1.0,1.4,2.2,1.8,2.0,-4.0,-1.171928317535996,2.3947804918316544,0.21448310085060324,3.299084787135164,-2.351815895602797,1.3048780487804879,1.5802469135802468,0.1111111111111111,0.7142857142857143,0.23094688221709006
1.0,5.0,A,1.0,1.0,D,9.0,18.0,4.0,6.0,10.0,16.0,4.0,6.0,2.0,2.0,1.0,0.0,2.87,3.2,2.55,5.0,2.0,1.8,1.2,0,1,5,0,12.2,16.6,5.4,6.2,5.8,6.0,11.8,13.6,1.6,1.8,1.8,1.8,1.8,1.2,-4.0,-0.4125195608888655,3.2496208183813757,-0.8797164013243017,1.4305123062769654,-2.351815895602797,1.293193717277487,1.176923076923077,0.3484320557491289,0.3921568627450981,0.3125
0.0,1.0,A,0.0,0.0,D,11.0,13.0,2.0,5.0,13.0,12.0,6.0,12.0,2.0,2.0,0.0,0.0,3.8,3.4,2.14,35.0,16.0,0.6,1.0,0,1,2,0,13.2,15.0,3.8,4.8,4.8,8.0,9.2,10.4,1.2,1.2,0.6,1.0,1.4,1.0,-1.0,-1.171928317535996,-0.16974048781750994,-0.5149832339326668,0.39241648357796616,-0.7278757128818752,1.0476190476190477,1.2394366197183098,0.2631578947368421,0.4672897196261682,0.29411764705882354
0.0,1.0,A,0.0,1.0,A,13.0,2.0,8.0,1.0,8.0,7.0,10.0,5.0,4.0,2.0,0.0,0.0,1.9,3.25,4.0,4.0,40.0,0.8,1.0,0,1,1,0,12.6,,6.0,,8.4,,10.2,,1.4,,0.8,,1.4,,-1.0,-1.171928317535996,-0.16974048781750994,-0.15025006654103176,-1.8913943263598318,-0.7278757128818752,1.4,1.0,0.5263157894736842,0.25,0.3076923076923077
1.0,1.0,D,0.0,0.0,D,8.0,24.0,5.0,6.0,7.0,13.0,4.0,7.0,1.0,1.0,0.0,0.0,12.0,6.5,1.22,43.0,3.0,1.5,1.6,0,0,0,0,,12.6,,5.0,,5.0,,9.4,,1.2,,3.2,,1.6,0.0,-0.4125195608888655,-0.16974048781750994,-1.0620829850201192,2.676227293515764,-0.18656231864156803,1.0,1.6176470588235294,0.08333333333333333,0.819672131147541,0.15384615384615385
4.0,2.0,H,2.0,1.0,H,14.0,10.0,9.0,5.0,12.0,13.0,3.0,4.0,1.0,1.0,0.0,1.0,2.1,3.4,3.5,25.0,30.0,2.0,1.0,1,0,0,1,16.8,,10.2,,7.4,,8.8,,0.8,,2.0,,0.8,,2.0,1.8657067090525261,0.6850998387322115,0.032116517154785744,-0.23044101004143328,0.8960644698390464,1.4311926605504588,2.0,0.47619047619047616,0.2857142857142857,0.29411764705882354
4.0,3.0,H,3.0,1.0,H,10.0,21.0,5.0,14.0,8.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,2.4,3.2,2.87,27.0,20.0,2.8,1.2,2,0,0,1,12.4,11.0,6.8,4.8,5.8,4.2,11.6,12.8,0.8,1.0,2.8,2.2,1.6,1.2,1.0,1.8657067090525261,1.539940165281933,-0.6973498176284842,2.0533697998963647,0.35475107559873925,1.6,1.5555555555555556,0.4166666666666667,0.3484320557491289,0.3125
1.0,2.0,A,1.0,1.0,D,16.0,16.0,6.0,8.0,16.0,12.0,3.0,7.0,3.0,2.0,0.0,0.0,7.5,4.33,1.4,1.0,11.0,2.0,0.8,0,2,2,0,12.8,19.8,6.2,10.6,5.4,6.4,15.4,11.6,2.2,1.6,2.0,2.2,1.8,0.8,-1.0,-0.4125195608888655,0.6850998387322115,0.3968496845464207,1.0152739771973656,-0.7278757128818752,1.3636363636363635,1.90625,0.13333333333333333,0.7142857142857143,0.23094688221709006
1.0,1.0,D,1.0,0.0,H,11.0,14.0,9.0,4.0,14.0,10.0,6.0,5.0,3.0,1.0,1.0,0.0,2.37,3.2,2.9,39.0,4.0,1.6,1.8,0,0,0,0,10.6,11.6,7.0,6.2,5.4,4.2,12.8,12.6,2.0,2.0,1.6,1.8,0.8,1.8,0.0,-0.4125195608888655,-0.16974048781750994,-0.5149832339326668,0.600035648117766,-0.18656231864156803,0.5555555555555556,1.2,0.42194092827004215,0.3448275862068966,0.3125
0.0,0.0,D,0.0,0.0,D,17.0,6.0,9.0,2.0,15.0,18.0,11.0,2.0,0.0,4.0,0.0,0.0,2.1,3.25,3.4,9.0,38.0,1.2,0.4,0,0,0,0,10.4,11.4,5.4,6.0,5.8,6.6,11.4,15.2,1.0,2.0,1.2,1.4,0.6,0.4,0.0,-1.171928317535996,-1.0245808143672315,0.5792162682422383,-1.0609176682006325,-0.18656231864156803,1.0588235294117647,0.47058823529411764,0.47619047619047616,0.29411764705882354,0.3076923076923077
3.0,6.0,A,1.0,2.0,A,17.0,12.0,7.0,8.0,7.0,16.0,8.0,2.0,1.0,3.0,0.0,0.0,3.75,3.3,2.2,9.0,15.0,2.2,2.2,0,6,1,0,13.8,15.4,4.6,5.4,5.6,6.0,9.4,8.8,1.4,1.2,2.2,2.2,2.0,2.2,-3.0,1.1062979524053955,4.104461144931097,0.5792162682422383,0.18479731903816635,-1.8105025013624896,1.660919540229885,1.5930232558139534,0.26666666666666666,0.45454545454545453,0.30303030303030304
2.0,1.0,H,1.0,1.0,D,9.0,6.0,4.0,1.0,6.0,12.0,3.0,7.0,0.0,2.0,0.0,0.0,1.95,3.6,3.75,7.0,1.0,2.2,2.0,3,0,0,1,12.4,12.0,6.0,4.6,3.6,4.4,9.4,9.8,1.0,1.6,2.2,1.8,2.0,2.0,1.0,0.346889195758265,-0.16974048781750994,-0.8797164013243017,-1.0609176682006325,0.35475107559873925,1.3178807947019868,0.9398496240601504,0.5128205128205129,0.26666666666666666,0.2777777777777778
1.0,0.0,H,0.0,0.0,D,10.0,7.0,2.0,4.0,14.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,3.5,3.4,2.1,1.0,9.0,1.0,0.6,3,0,0,1,12.2,13.4,6.8,5.6,3.4,5.6,11.2,13.0,1.4,1.4,1.0,0.8,0.4,0.6,1.0,-0.4125195608888655,-1.0245808143672315,-0.6973498176284842,-0.8532985036608327,0.35475107559873925,1.2727272727272727,0.9433962264150944,0.2857142857142857,0.47619047619047616,0.29411764705882354
5.0,1.0,H,1.0,1.0,D,29.0,8.0,11.0,4.0,12.0,8.0,8.0,2.0,0.0,2.0,0.0,0.0,1.57,4.2,6.5,6.0,29.0,1.8,1.0,1,0,0,1,16.6,22.4,5.2,7.8,5.6,7.4,11.4,11.8,0.8,1.6,1.8,2.4,0.6,1.0,4.0,2.6251154656996567,-0.16974048781750994,2.767615272592048,-0.6456793391210329,1.978691258319661,1.7352941176470589,0.8823529411764706,0.6369426751592356,0.15384615384615385,0.23809523809523808
3.0,0.0,H,0.0,0.0,D,21.0,7.0,8.0,2.0,11.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,1.4,5.25,8.0,12.0,4.0,2.0,1.2,1,0,0,1,16.8,15.0,7.2,4.0,8.4,5.6,9.2,11.0,1.6,1.8,2.0,1.2,0.6,1.2,3.0,1.1062979524053955,-1.0245808143672315,1.308682603025508,-0.8532985036608327,1.4373778640793538,2.066371681415929,0.9951923076923077,0.7142857142857143,0.125,0.19047619047619047
0.0,0.0,D,0.0,0.0,D,12.0,13.0,5.0,2.0,13.0,12.0,10.0,3.0,1.0,2.0,0.0,0.0,1.4,5.25,8.0,11.0,2.0,1.6,1.0,0,0,0,0,14.8,14.8,5.8,4.4,5.6,8.2,12.2,11.4,1.2,1.2,1.6,0.8,0.8,1.0,0.0,-1.171928317535996,-1.0245808143672315,-0.3326166502368492,0.39241648357796616,-0.18656231864156803,2.1411764705882352,1.0769230769230769,0.7142857142857143,0.125,0.19047619047619047
2.0,0.0,H,0.0,0.0,D,23.0,6.0,13.0,3.0,10.0,18.0,11.0,2.0,1.0,2.0,0.0,1.0,1.57,3.6,6.0,3.0,37.0,1.0,1.4,1,0,0,1,12.2,14.0,6.6,7.8,5.4,7.0,14.4,13.8,1.6,1.8,1.0,1.0,0.4,1.4,2.0,0.346889195758265,-1.0245808143672315,1.6734157704171433,-1.0609176682006325,0.8960644698390464,1.4,1.0,0.6369426751592356,0.16666666666666666,0.2777777777777778
5.0,0.0,H,3.0,0.0,H,25.0,1.0,10.0,0.0,5.0,7.0,14.0,0.0,1.0,2.0,0.0,1.0,1.25,6.0,12.0,20.0,12.0,2.4,0.6,2,0,0,3,18.6,12.8,5.4,5.4,7.0,6.4,10.0,8.2,1.2,2.0,2.4,2.0,0.8,0.6,5.0,2.6251154656996567,-1.0245808143672315,2.0381489378087783,-2.099013490899632,2.520004652559968,2.263157894736842,1.5732899022801303,0.8,0.08333333333333333,0.16666666666666666
0.0,3.0,A,0.0,0.0,D,13.0,15.0,4.0,6.0,10.0,13.0,8.0,6.0,1.0,2.0,0.0,1.0,3.2,3.6,2.3,13.0,20.0,0.6,1.2,0,3,1,0,13.0,19.2,4.0,7.4,4.4,6.8,11.6,10.6,1.2,1.6,0.6,2.0,1.2,1.2,-3.0,-1.171928317535996,1.539940165281933,-0.15025006654103176,0.8076548126575658,-1.8105025013624896,1.6888888888888889,1.398876404494382,0.3125,0.4347826086956522,0.2777777777777778
0.0,1.0,A,0.0,1.0,A,7.0,10.0,5.0,7.0,13.0,8.0,7.0,3.0,0.0,2.0,1.0,1.0,5.0,4.0,1.75,1.0,12.0,0.8,0.6,0,1,2,0,13.4,12.2,7.6,6.2,6.6,7.6,10.0,9.8,1.4,1.0,0.8,1.0,2.2,0.6,-1.0,-1.171928317535996,-0.16974048781750994,-1.2444495687159367,-0.23044101004143328,-0.7278757128818752,1.4473684210526316,1.6375838926174497,0.2,0.5714285714285714,0.25
4.0,3.0,H,2.0,1.0,H,10.0,14.0,4.0,5.0,8.0,9.0,4.0,4.0,2.0,1.0,0.0,0.0,1.53,4.0,6.0,6.0,16.0,2.4,1.4,1,0,0,1,17.2,15.8,5.2,3.8,5.4,8.2,7.6,7.8,1.2,0.6,2.4,2.0,1.4,1.4,1.0,1.8657067090525261,1.539940165281933,-0.6973498176284842,0.600035648117766,0.35475107559873925,1.7486631016042782,1.0,0.6535947712418301,0.16666666666666666,0.25
1.0,1.0,D,1.0,0.0,H,16.0,8.0,5.0,3.0,10.0,16.0,11.0,3.0,1.0,2.0,0.0,0.0,2.4,3.4,3.2,14.0,13.0,1.2,0.6,0,0,0,0,14.2,13.2,4.4,6.0,5.4,7.6,9.2,10.0,0.6,0.4,1.2,1.2,1.0,0.6,0.0,-0.4125195608888655,-0.16974048781750994,0.3968496845464207,-0.6456793391210329,-0.18656231864156803,1.4609929078014185,1.0740740740740742,0.4166666666666667,0.3125,0.29411764705882354
2.0,1.0,H,1.0,0.0,H,9.0,12.0,5.0,2.0,12.0,13.0,1.0,6.0,4.0,3.0,0.0,0.0,1.62,4.1,5.0,3.0,15.0,2.0,1.6,1,0,0,1,16.0,15.0,7.4,5.8,4.4,5.0,11.0,13.6,2.0,4.4,2.0,1.4,1.0,1.6,1.0,0.346889195758265,-0.16974048781750994,-0.8797164013243017,0.18479731903816635,0.35475107559873925,2.1494565217391304,1.6065573770491803,0.6172839506172839,0.2,0.24390243902439027
2.0,2.0,D,1.0,1.0,D,19.0,12.0,8.0,5.0,12.0,13.0,7.0,4.0,2.0,2.0,0.0,0.0,3.1,3.25,2.38,10.0,21.0,1.8,1.2,0,0,0,0,13.6,12.0,4.6,4.0,4.2,3.8,12.2,13.4,1.0,2.6,1.8,1.2,1.0,1.2,0.0,0.346889195758265,0.6850998387322115,0.9439494356338732,0.18479731903816635,-0.18656231864156803,1.2666666666666666,1.2193548387096773,0.3225806451612903,0.42016806722689076,0.3076923076923077
0.0,3.0,A,0.0,2.0,A,6.0,17.0,1.0,8.0,11.0,8.0,6.0,5.0,0.0,0.0,1.0,0.0,8.0,5.5,1.33,19.0,20.0,1.4,2.0,0,5,5,0,14.8,6.2,5.8,2.4,7.0,4.6,9.4,11.2,1.8,2.0,1.4,0.6,1.0,2.0,-3.0,-1.171928317535996,1.539940165281933,-1.4268161524117542,1.2228931417371656,-1.8105025013624896,1.069182389937107,1.697142857142857,0.125,0.7518796992481203,0.18181818181818182
3.0,2.0,H,1.0,1.0,D,8.0,11.0,4.0,5.0,5.0,17.0,4.0,5.0,0.0,1.0,0.0,0.0,1.67,3.75,5.5,17.0,25.0,1.2,1.0,2,0,0,1,11.4,9.2,5.2,3.8,6.8,6.6,13.4,11.4,1.2,1.2,1.2,1.2,1.8,1.0,1.0,1.1062979524053955,0.6850998387322115,-1.0620829850201192,-0.022821845501633464,0.35475107559873925,1.3114754098360655,1.2131147540983607,0.5988023952095809,0.18181818181818182,0.26666666666666666
1.0,4.0,A,0.0,2.0,A,17.0,15.0,6.0,7.0,13.0,10.0,7.0,4.0,1.0,3.0,0.0,0.0,4.2,3.5,2.0,30.0,11.0,1.4,2.8,0,1,1,0,14.8,12.4,8.2,5.4,5.6,5.4,12.0,12.4,2.6,1.2,1.4,1.6,2.4,2.8,-3.0,-0.4125195608888655,2.3947804918316544,0.5792162682422383,0.8076548126575658,-1.8105025013624896,1.4102564102564104,1.7961783439490446,0.23809523809523808,0.5,0.2857142857142857
6.0,1.0,H,1.0,1.0,D,23.0,6.0,11.0,4.0,13.0,8.0,6.0,3.0,3.0,1.0,0.0,0.0,1.25,7.0,13.0,20.0,14.0,2.4,0.8,3,0,0,1,15.0,17.0,6.2,8.0,7.6,7.0,10.4,10.6,2.4,2.4,2.4,3.0,1.0,0.8,5.0,3.384524222346787,-0.16974048781750994,1.6734157704171433,-1.0609176682006325,2.520004652559968,2.005434782608696,1.0,0.8,0.07692307692307693,0.14285714285714285
3.0,0.0,H,0.0,0.0,D,14.0,5.0,11.0,4.0,11.0,8.0,7.0,2.0,2.0,1.0,0.0,0.0,1.2,5.5,17.0,12.0,8.0,1.4,0.4,2,0,0,2,15.0,14.0,8.6,9.0,7.8,7.4,11.8,11.4,1.8,1.8,1.4,1.4,0.4,0.4,3.0,1.1062979524053955,-1.0245808143672315,0.032116517154785744,-1.2685368327404325,1.4373778640793538,2.5238095238095237,0.25,0.8333333333333334,0.058823529411764705,0.18181818181818182
3.0,0.0,H,1.0,0.0,H,16.0,9.0,6.0,1.0,11.0,6.0,7.0,10.0,0.0,1.0,0.0,0.0,1.95,3.4,4.5,14.0,35.0,2.0,1.8,1,0,0,2,12.0,15.6,4.6,4.8,6.4,7.6,11.0,10.6,0.8,0.6,2.0,0.8,0.2,1.8,3.0,1.1062979524053955,-1.0245808143672315,0.3968496845464207,-0.4380601745812331,1.4373778640793538,1.3909090909090909,0.6,0.5128205128205129,0.2222222222222222,0.29411764705882354
1.0,2.0,A,0.0,1.0,A,18.0,12.0,8.0,6.0,9.0,10.0,14.0,9.0,1.0,0.0,0.0,0.0,2.2,3.4,3.25,26.0,5.0,1.4,1.8,0,2,2,0,16.6,14.4,8.6,8.4,8.2,9.0,8.8,10.2,1.4,1.2,1.4,1.4,0.8,1.8,-1.0,-0.4125195608888655,0.6850998387322115,0.7615828519380557,0.18479731903816635,-0.7278757128818752,1.1428571428571428,0.9647058823529412,0.45454545454545453,0.3076923076923077,0.29411764705882354
4.0,0.0,H,3.0,0.0,H,19.0,3.0,7.0,1.0,9.0,9.0,11.0,1.0,0.0,3.0,0.0,0.0,1.06,13.0,29.0,20.0,21.0,3.4,1.4,6,0,0,1,18.2,13.0,7.0,4.2,7.6,8.0,7.4,12.8,0.2,1.6,3.4,2.8,0.6,1.4,4.0,1.8657067090525261,-1.0245808143672315,0.9439494356338732,-1.683775161820032,1.978691258319661,2.32,1.1326530612244898,0.9433962264150942,0.034482758620689655,0.07692307692307693
1.0,1.0,D,1.0,1.0,D,10.0,12.0,6.0,7.0,15.0,8.0,7.0,8.0,3.0,2.0,0.0,0.0,2.7,3.25,2.62,36.0,31.0,2.4,0.8,0,0,0,0,15.2,8.0,8.0,5.0,6.0,5.8,11.2,14.8,1.2,1.8,2.4,1.6,0.6,0.8,0.0,-0.4125195608888655,-0.16974048781750994,-0.6973498176284842,0.18479731903816635,-0.18656231864156803,1.0,1.0227272727272727,0.37037037037037035,0.38167938931297707,0.3076923076923077
3.0,0.0,H,2.0,0.0,H,13.0,4.0,6.0,1.0,15.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,1.25,5.75,13.0,15.0,2.0,1.6,0.6,4,0,0,1,16.2,12.4,5.2,4.8,6.6,4.0,10.4,11.0,0.8,1.0,1.6,2.2,1.0,0.6,3.0,1.1062979524053955,-1.0245808143672315,-0.15025006654103176,-1.4761559972802323,1.4373778640793538,2.107843137254902,1.1176470588235294,0.8,0.07692307692307693,0.17391304347826086
1.0,4.0,A,0.0,1.0,A,20.0,10.0,10.0,9.0,9.0,6.0,9.0,6.0,1.0,0.0,0.0,0.0,2.63,3.25,2.75,27.0,29.0,1.4,1.0,0,1,1,0,15.4,14.6,8.2,8.0,7.8,5.6,10.0,8.8,1.2,1.0,1.4,2.0,1.4,1.0,-3.0,-0.4125195608888655,2.3947804918316544,1.1263160193296906,-0.23044101004143328,-1.8105025013624896,1.047244094488189,0.8440366972477065,0.3802281368821293,0.36363636363636365,0.3076923076923077
1.0,1.0,D,1.0,1.0,D,10.0,12.0,2.0,4.0,9.0,11.0,5.0,6.0,1.0,1.0,0.0,0.0,3.3,3.3,2.25,4.0,15.0,2.4,1.2,0,0,0,0,14.2,11.4,5.6,3.6,5.4,5.2,7.2,9.8,1.6,1.8,2.4,1.0,0.6,1.2,0.0,-0.4125195608888655,-0.16974048781750994,-0.6973498176284842,0.18479731903816635,-0.18656231864156803,1.454268292682927,1.579250720461095,0.30303030303030304,0.4444444444444444,0.30303030303030304
0.0,0.0,D,0.0,0.0,D,5.0,11.0,1.0,7.0,9.0,16.0,6.0,11.0,0.0,3.0,0.0,0.0,2.5,3.5,2.7,15.0,20.0,1.4,0.2,0,0,0,0,9.8,13.4,5.6,6.8,4.0,7.2,10.8,10.0,0.6,0.2,1.4,2.4,1.0,0.2,0.0,-1.171928317535996,-1.0245808143672315,-1.6091827361075717,-0.022821845501633464,-0.18656231864156803,2.25,1.2536231884057971,0.4,0.37037037037037035,0.2857142857142857
1.0,1.0,D,0.0,0.0,D,12.0,12.0,3.0,2.0,13.0,9.0,5.0,5.0,4.0,3.0,0.0,0.0,3.1,3.5,2.25,19.0,10.0,1.2,1.0,0,0,0,0,17.4,15.4,4.8,5.4,7.2,6.4,8.0,10.2,1.6,1.8,1.2,2.6,1.0,1.0,0.0,-0.4125195608888655,-0.16974048781750994,-0.3326166502368492,0.18479731903816635,-0.18656231864156803,1.0746268656716418,1.7,0.3225806451612903,0.4444444444444444,0.2857142857142857
0.0,3.0,A,0.0,0.0,D,11.0,20.0,2.0,9.0,11.0,8.0,5.0,4.0,1.0,1.0,0.0,0.0,3.8,3.5,2.1,29.0,9.0,1.8,0.8,0,1,2,0,13.2,14.6,4.4,5.8,4.2,6.6,9.8,13.0,1.6,1.6,1.8,1.4,1.4,0.8,-3.0,-1.171928317535996,1.539940165281933,-0.5149832339326668,1.845750635356565,-1.8105025013624896,1.1624365482233503,1.1152073732718895,0.2631578947368421,0.47619047619047616,0.2857142857142857
1.0,1.0,D,1.0,1.0,D,24.0,8.0,5.0,3.0,5.0,10.0,8.0,5.0,1.0,4.0,0.0,0.0,1.33,5.5,7.5,20.0,9.0,0.8,0.2,0,0,0,0,13.8,16.8,4.0,5.0,6.2,6.2,10.4,9.0,2.0,1.2,0.8,0.4,2.4,0.2,0.0,-0.4125195608888655,-0.16974048781750994,1.8557823541129608,-0.6456793391210329,-0.18656231864156803,2.3513513513513513,1.0648648648648649,0.7518796992481203,0.13333333333333333,0.18181818181818182
